CONTAINER_NO,VESSEL,MCHN_ID,MCHN_TP_CD,JOB_TYPE,FULL_EMPTY,BLOCK_BAY,JOB_END_DT
container6565,ship1,TC245,TC,LD-YARDSIDE,M,3D-33,2018-01-23 6:57
container6565,ship1,YT524,YT,LD-MOVE,M,3D-33,2018-01-23 7:08
container6566,ship1,GC103,GC,LD-QUAYSIDE,F,1D-35,2018-01-22 21:04
container6566,ship1,TC242,TC,LD-YARDSIDE,F,1D-35,2018-01-22 20:57
container6566,ship1,YT506,YT,LD-MOVE,F,1D-35,2018-01-22 21:01
container6567,ship1,GC106,QC,DS-QUAYSIDE,F,2F-59,2018-01-23 1:32
container6567,ship1,TC264,TC,DS-YARDSIDE,F,2F-59,2018-01-23 1:46
container6567,ship1,YT566,YT,DS-MOVE,F,2F-59,2018-01-23 1:45
container6568,ship1,GC106,QC,DS-QUAYSIDE,F,1D-31,2018-01-23 0:35
container6568,ship1,TC241,TC,DS-YARDSIDE,F,1D-31,2018-01-23 0:49
container6568,ship1,YT529,YT,DS-MOVE,F,1D-31,2018-01-23 0:47
container6569,ship1,GC105,GC,LD-QUAYSIDE,M,2B-65,2018-01-23 5:28
container6569,ship1,TC224,TC,LD-YARDSIDE,M,2B-65,2018-01-23 5:23
container6569,ship1,YT541,YT,LD-MOVE,M,2B-65,2018-01-23 5:27
container6570,ship1,GC103,GC,LD-QUAYSIDE,F,1D-35,2018-01-22 19:26
container6570,ship1,TC241,TC,LD-YARDSIDE,F,1D-35,2018-01-22 19:17
container6570,ship1,YT582,YT,LD-MOVE,F,1D-35,2018-01-22 19:23
container6571,ship1,GC102,QC,DS-QUAYSIDE,F,3B-43,2018-01-22 21:04
container6571,ship1,TC226,TC,DS-YARDSIDE,F,3B-43,2018-01-22 21:12
container6571,ship1,YT519,YT,DS-MOVE,F,3B-43,2018-01-22 21:11
container6572,ship1,GC106,QC,DS-QUAYSIDE,F,2D-63,2018-01-23 1:30
container6572,ship1,TC244,TC,DS-YARDSIDE,F,2D-63,2018-01-23 1:42
container6572,ship1,YT531,YT,DS-MOVE,F,2D-63,2018-01-23 1:41
container6573,ship1,GC106,QC,DS-QUAYSIDE,F,1F-59,2018-01-22 16:57
container6573,ship1,TC262,TC,DS-YARDSIDE,F,1F-59,2018-01-22 17:13
container6573,ship1,YT550,YT,DS-MOVE,F,1F-59,2018-01-22 17:11
container6574,ship1,GC101,QC,DS-QUAYSIDE,F,3C-09,2018-01-22 19:10
container6574,ship1,TC235,TC,DS-YARDSIDE,F,3C-09,2018-01-22 19:26
container6574,ship1,YT536,YT,DS-MOVE,F,3C-09,2018-01-22 19:25
container6575,ship1,GC103,GC,LD-QUAYSIDE,F,1D-35,2018-01-22 20:44
container6575,ship1,TC241,TC,LD-YARDSIDE,F,1D-35,2018-01-22 20:39
container6575,ship1,YT535,YT,LD-MOVE,F,1D-35,2018-01-22 20:41
container6576,ship1,GC101,GC,LD-QUAYSIDE,M,2D-65,2018-01-22 22:43
container6576,ship1,TC244,TC,LD-YARDSIDE,M,2D-65,2018-01-22 22:35
container6576,ship1,YT529,YT,LD-MOVE,M,2D-65,2018-01-22 22:40
container6577,ship1,GC105,GC,LD-QUAYSIDE,M,1.00E-61,2018-01-23 3:20
container6577,ship1,TC252,TC,LD-YARDSIDE,M,1.00E-61,2018-01-23 3:16
container6577,ship1,YT547,YT,LD-MOVE,M,1.00E-61,2018-01-23 3:17
container6578,ship1,GC101,GC,LD-QUAYSIDE,M,2D-33,2018-01-22 21:38
container6578,ship1,TC243,TC,LD-YARDSIDE,M,2D-33,2018-01-22 21:30
container6578,ship1,YT562,YT,LD-MOVE,M,2D-33,2018-01-22 21:36
container6579,ship1,GC102,GC,LD-QUAYSIDE,F,1D-43,2018-01-23 0:47
container6579,ship1,TC242,TC,LD-YARDSIDE,F,1D-43,2018-01-23 0:40
container6579,ship1,YT535,YT,LD-MOVE,F,1D-43,2018-01-23 0:44
container6580,ship1,GC106,QC,DS-QUAYSIDE,F,3B-49,2018-01-22 16:20
container6580,ship1,TC225,TC,DS-YARDSIDE,F,3B-49,2018-01-22 16:35
container6580,ship1,YT584,YT,DS-MOVE,F,3B-49,2018-01-22 16:33
container6581,ship1,GC102,GC,LD-QUAYSIDE,M,1G-31,2018-01-22 21:46
container6581,ship1,TC271,TC,LD-YARDSIDE,M,1G-31,2018-01-22 21:42
container6581,ship1,YT561,YT,LD-MOVE,M,1G-31,2018-01-22 21:45
container6582,ship1,GC106,QC,DS-QUAYSIDE,F,2B-35,2018-01-22 23:57
container6582,ship1,TC223,TC,DS-YARDSIDE,F,2B-35,2018-01-23 0:11
container6582,ship1,YT516,YT,DS-MOVE,F,2B-35,2018-01-23 0:09
container6583,ship1,GC102,QC,DS-QUAYSIDE,F,2C-75,2018-01-22 20:51
container6583,ship1,TC234,TC,DS-YARDSIDE,F,2C-75,2018-01-22 21:00
container6583,ship1,YT522,YT,DS-MOVE,F,2C-75,2018-01-22 20:59
container6584,ship1,GC102,GC,LD-QUAYSIDE,M,1G-31,2018-01-22 22:11
container6584,ship1,TC271,TC,LD-YARDSIDE,M,1G-31,2018-01-22 22:06
container6584,ship1,YT529,YT,LD-MOVE,M,1G-31,2018-01-22 22:08
container6585,ship1,GC104,QC,DS-QUAYSIDE,F,3D-57,2018-01-23 7:09
container6585,ship1,TC246,TC,DS-YARDSIDE,F,3D-57,2018-01-23 7:19
container6585,ship1,YT587,YT,DS-MOVE,F,3D-57,2018-01-23 7:17
container6586,ship1,GC103,GC,LD-QUAYSIDE,F,1B-91,2018-01-22 21:22
container6586,ship1,TC222,TC,LD-YARDSIDE,F,1B-91,2018-01-22 21:18
container6586,ship1,YT506,YT,LD-MOVE,F,1B-91,2018-01-22 21:21
container6587,ship1,GC106,QC,DS-QUAYSIDE,F,2F-59,2018-01-23 0:38
container6587,ship1,TC264,TC,DS-YARDSIDE,F,2F-59,2018-01-23 0:52
container6587,ship1,YT501,YT,DS-MOVE,F,2F-59,2018-01-23 0:50
container6588,ship1,GC101,QC,DS-QUAYSIDE,F,3D-35,2018-01-22 19:21
container6588,ship1,TC245,TC,DS-YARDSIDE,F,3D-35,2018-01-22 19:34
container6588,ship1,YT502,YT,DS-MOVE,F,3D-35,2018-01-22 19:32
container6589,ship1,GC101,QC,DS-QUAYSIDE,F,3F-25,2018-01-23 3:29
container6589,ship1,TC265,TC,DS-YARDSIDE,F,3F-25,2018-01-23 3:42
container6589,ship1,YT540,YT,DS-MOVE,F,3F-25,2018-01-23 3:41
container6590,ship1,GC103,GC,LD-QUAYSIDE,F,3B-47,2018-01-23 8:03
container6590,ship1,TC225,TC,LD-YARDSIDE,F,3B-47,2018-01-23 7:56
container6590,ship1,YT572,YT,LD-MOVE,F,3B-47,2018-01-23 8:00
container6591,ship1,GC101,QC,DS-QUAYSIDE,F,2.00E-75,2018-01-23 2:46
container6591,ship1,TC254,TC,DS-YARDSIDE,F,2.00E-75,2018-01-23 2:52
container6591,ship1,YT547,YT,DS-MOVE,F,2.00E-75,2018-01-23 2:51
container6592,ship1,GC102,GC,LD-QUAYSIDE,F,1D-35,2018-01-23 0:10
container6592,ship1,TC242,TC,LD-YARDSIDE,F,1D-35,2018-01-23 0:07
container6592,ship1,YT519,YT,LD-MOVE,F,1D-35,2018-01-23 0:09
container6593,ship1,GC104,GC,LD-QUAYSIDE,F,2B-71,2018-01-22 21:11
container6593,ship1,TC224,TC,LD-YARDSIDE,F,2B-71,2018-01-22 21:07
container6593,ship1,YT524,YT,LD-MOVE,F,2B-71,2018-01-22 21:10
container6594,ship1,GC105,QC,DS-QUAYSIDE,F,2.00E-63,2018-01-22 16:56
container6594,ship1,TC254,TC,DS-YARDSIDE,F,2.00E-63,2018-01-22 17:04
container6594,ship1,YT510,YT,DS-MOVE,F,2.00E-63,2018-01-22 17:03
container6595,ship1,GC106,QC,DS-QUAYSIDE,F,3D-35,2018-01-23 0:18
container6595,ship1,TC245,TC,DS-YARDSIDE,F,3D-35,2018-01-23 0:29
container6595,ship1,YT516,YT,DS-MOVE,F,3D-35,2018-01-23 0:27
container6596,ship1,GC103,GC,LD-QUAYSIDE,F,1D-43,2018-01-22 18:32
container6596,ship1,TC241,TC,LD-YARDSIDE,F,1D-43,2018-01-22 18:26
container6596,ship1,YT514,YT,LD-MOVE,F,1D-43,2018-01-22 18:29
container6597,ship1,GC106,QC,DS-QUAYSIDE,F,3B-49,2018-01-22 16:20
container6597,ship1,TC225,TC,DS-YARDSIDE,F,3B-49,2018-01-22 16:37
container6597,ship1,YT584,YT,DS-MOVE,F,3B-49,2018-01-22 16:35
container6598,ship1,GC105,QC,DS-QUAYSIDE,F,2D-53,2018-01-22 16:09
container6598,ship1,TC244,TC,DS-YARDSIDE,F,2D-53,2018-01-22 16:19
container6598,ship1,YT555,YT,DS-MOVE,F,2D-53,2018-01-22 16:17
container6599,ship1,GC105,GC,LD-QUAYSIDE,M,3D-27,2018-01-23 3:09
container6599,ship1,TC245,TC,LD-YARDSIDE,M,3D-27,2018-01-23 2:57
container6599,ship1,YT523,YT,LD-MOVE,M,3D-27,2018-01-23 3:06
container6600,ship1,GC106,QC,DS-QUAYSIDE,F,3.00E-23,2018-01-23 1:28
container6600,ship1,TC255,TC,DS-YARDSIDE,F,3.00E-23,2018-01-23 1:37
container6600,ship1,YT543,YT,DS-MOVE,F,3.00E-23,2018-01-23 1:36
container6601,ship1,GC101,GC,LD-QUAYSIDE,M,1B-57,2018-01-22 21:32
container6601,ship1,TC222,TC,LD-YARDSIDE,M,1B-57,2018-01-22 21:28
container6601,ship1,YT538,YT,LD-MOVE,M,1B-57,2018-01-22 21:29
container6602,ship1,GC101,QC,DS-QUAYSIDE,F,3.00E-94,2018-01-22 16:02
container6602,ship1,TC256,TC,DS-YARDSIDE,F,3.00E-94,2018-01-22 16:16
container6602,ship1,YT591,YT,DS-MOVE,F,3.00E-94,2018-01-22 16:15
container6603,ship1,GC103,GC,LD-QUAYSIDE,F,P1,2018-01-23 1:35
container6603,ship1,GC103,QC,DS-QUAYSIDE,F,P1,2018-01-22 15:23
container6603,ship1,RS300,RS,DS-YARDSIDE,F,P1,2018-01-22 15:25
container6603,ship1,TH312,TH,LD-YARDSIDE,F,P1,2018-01-23 1:26
container6603,ship1,YT500,YT,DS-MOVE,F,P1,2018-01-22 15:24
container6603,ship1,YT510,YT,LD-MOVE,F,P1,2018-01-23 1:32
container6604,ship1,GC101,QC,DS-QUAYSIDE,F,2.00E-98,2018-01-23 2:03
container6604,ship1,TC254,TC,DS-YARDSIDE,F,2.00E-98,2018-01-23 2:09
container6604,ship1,YT584,YT,DS-MOVE,F,2.00E-98,2018-01-23 2:07
container6605,ship1,GC101,QC,DS-QUAYSIDE,F,2.00E-98,2018-01-23 2:20
container6605,ship1,TC254,TC,DS-YARDSIDE,F,2.00E-98,2018-01-23 2:29
container6605,ship1,YT501,YT,DS-MOVE,F,2.00E-98,2018-01-23 2:27
container6606,ship1,GC104,GC,LD-QUAYSIDE,F,1B-15,2018-01-22 21:36
container6606,ship1,TC221,TC,LD-YARDSIDE,F,1B-15,2018-01-22 21:32
container6606,ship1,YT561,YT,LD-MOVE,F,1B-15,2018-01-22 21:33
container6607,ship1,GC101,QC,DS-QUAYSIDE,F,3D-45,2018-01-22 19:18
container6607,ship1,TC246,TC,DS-YARDSIDE,F,3D-45,2018-01-22 19:29
container6607,ship1,YT516,YT,DS-MOVE,F,3D-45,2018-01-22 19:27
container6608,ship1,GC105,GC,LD-QUAYSIDE,M,3D-27,2018-01-23 3:09
container6608,ship1,TC245,TC,LD-YARDSIDE,M,3D-27,2018-01-23 2:59
container6608,ship1,YT523,YT,LD-MOVE,M,3D-27,2018-01-23 3:06
container6609,ship1,GC106,QC,DS-QUAYSIDE,F,2D-53,2018-01-23 0:56
container6609,ship1,TC243,TC,DS-YARDSIDE,F,2D-53,2018-01-23 1:05
container6609,ship1,YT536,YT,DS-MOVE,F,2D-53,2018-01-23 1:03
container6610,ship1,GC102,QC,DS-QUAYSIDE,F,1G-41,2018-01-22 21:02
container6610,ship1,TC271,TC,DS-YARDSIDE,F,1G-41,2018-01-22 21:19
container6610,ship1,YT536,YT,DS-MOVE,F,1G-41,2018-01-22 21:18
container6611,ship1,GC105,GC,LD-QUAYSIDE,M,1.00E-61,2018-01-23 3:24
container6611,ship1,TC252,TC,LD-YARDSIDE,M,1.00E-61,2018-01-23 3:21
container6611,ship1,YT540,YT,LD-MOVE,M,1.00E-61,2018-01-23 3:21
container6612,ship1,GC101,QC,DS-QUAYSIDE,F,1C-53,2018-01-22 18:55
container6612,ship1,TC232,TC,DS-YARDSIDE,F,1C-53,2018-01-22 19:08
container6612,ship1,YT561,YT,DS-MOVE,F,1C-53,2018-01-22 19:07
container6613,ship1,GC101,QC,DS-QUAYSIDE,F,1G-37,2018-01-23 0:20
container6613,ship1,TC271,TC,DS-YARDSIDE,F,1G-37,2018-01-23 0:33
container6613,ship1,YT513,YT,DS-MOVE,F,1G-37,2018-01-23 0:32
container6614,ship1,GC105,GC,LD-QUAYSIDE,M,2.00E-27,2018-01-23 5:12
container6614,ship1,TC253,TC,LD-YARDSIDE,M,2.00E-27,2018-01-23 5:05
container6614,ship1,YT584,YT,LD-MOVE,M,2.00E-27,2018-01-23 5:10
container6615,ship1,GC106,QC,DS-QUAYSIDE,F,2F-51,2018-01-23 1:00
container6615,ship1,TC264,TC,DS-YARDSIDE,F,2F-51,2018-01-23 1:15
container6615,ship1,YT524,YT,DS-MOVE,F,2F-51,2018-01-23 1:13
container6616,ship1,GC105,GC,LD-QUAYSIDE,M,1G-35,2018-01-23 4:36
container6616,ship1,TC271,TC,LD-YARDSIDE,M,1G-35,2018-01-23 4:31
container6616,ship1,YT541,YT,LD-MOVE,M,1G-35,2018-01-23 4:34
container6617,ship1,GC102,GC,LD-QUAYSIDE,M,1G-31,2018-01-22 21:33
container6617,ship1,TC271,TC,LD-YARDSIDE,M,1G-31,2018-01-22 21:31
container6617,ship1,YT586,YT,LD-MOVE,M,1G-31,2018-01-22 21:32
container6618,ship1,GC103,GC,LD-QUAYSIDE,F,1B-73,2018-01-23 4:10
container6618,ship1,TC222,TC,LD-YARDSIDE,F,1B-73,2018-01-23 4:05
container6618,ship1,YT526,YT,LD-MOVE,F,1B-73,2018-01-23 4:08
container6619,ship1,GC104,QC,DS-QUAYSIDE,F,1C-61,2018-01-23 6:28
container6619,ship1,TC232,TC,DS-YARDSIDE,F,1C-61,2018-01-23 6:41
container6619,ship1,YT519,YT,DS-MOVE,F,1C-61,2018-01-23 6:39
container6620,ship1,GC106,QC,DS-QUAYSIDE,F,3C-37,2018-01-22 16:39
container6620,ship1,TC235,TC,DS-YARDSIDE,F,3C-37,2018-01-22 16:53
container6620,ship1,YT548,YT,DS-MOVE,F,3C-37,2018-01-22 16:52
container6621,ship1,GC106,QC,DS-QUAYSIDE,F,2D-63,2018-01-23 1:29
container6621,ship1,TC244,TC,DS-YARDSIDE,F,2D-63,2018-01-23 1:40
container6621,ship1,YT531,YT,DS-MOVE,F,2D-63,2018-01-23 1:38
container6622,ship1,GC102,GC,LD-QUAYSIDE,M,1F-69,2018-01-22 22:37
container6622,ship1,TC262,TC,LD-YARDSIDE,M,1F-69,2018-01-22 22:34
container6622,ship1,YT506,YT,LD-MOVE,M,1F-69,2018-01-22 22:35
container6623,ship1,GC105,GC,LD-QUAYSIDE,M,2.00E-71,2018-01-23 7:07
container6623,ship1,TC254,TC,LD-YARDSIDE,M,2.00E-71,2018-01-23 6:59
container6623,ship1,YT528,YT,LD-MOVE,M,2.00E-71,2018-01-23 7:04
container6624,ship1,GC101,QC,DS-QUAYSIDE,F,1G-37,2018-01-23 0:26
container6624,ship1,TC271,TC,DS-YARDSIDE,F,1G-37,2018-01-23 0:37
container6624,ship1,YT522,YT,DS-MOVE,F,1G-37,2018-01-23 0:36
container6625,ship1,GC105,GC,LD-QUAYSIDE,M,3G-73,2018-01-23 6:17
container6625,ship1,TC276,TC,LD-YARDSIDE,M,3G-73,2018-01-23 5:52
container6625,ship1,YT506,YT,LD-MOVE,M,3G-73,2018-01-23 6:14
container6626,ship1,GC103,GC,LD-QUAYSIDE,F,1D-35,2018-01-22 21:06
container6626,ship1,TC242,TC,LD-YARDSIDE,F,1D-35,2018-01-22 21:01
container6626,ship1,YT513,YT,LD-MOVE,F,1D-35,2018-01-22 21:03
container6627,ship1,GC102,GC,LD-QUAYSIDE,M,1G-31,2018-01-22 22:14
container6627,ship1,TC271,TC,LD-YARDSIDE,M,1G-31,2018-01-22 22:10
container6627,ship1,YT574,YT,LD-MOVE,M,1G-31,2018-01-22 22:12
container6628,ship1,GC105,GC,LD-QUAYSIDE,M,2.00E-71,2018-01-23 6:36
container6628,ship1,TC254,TC,LD-YARDSIDE,M,2.00E-71,2018-01-23 6:26
container6628,ship1,YT504,YT,LD-MOVE,M,2.00E-71,2018-01-23 6:34
container6629,ship1,GC102,QC,DS-QUAYSIDE,F,1.00E-59,2018-01-22 19:17
container6629,ship1,TC252,TC,DS-YARDSIDE,F,1.00E-59,2018-01-22 19:32
container6629,ship1,YT538,YT,DS-MOVE,F,1.00E-59,2018-01-22 19:30
container6630,ship1,GC104,QC,DS-QUAYSIDE,F,2F-39,2018-01-23 6:32
container6630,ship1,TC263,TC,DS-YARDSIDE,F,2F-39,2018-01-23 6:46
container6630,ship1,YT595,YT,DS-MOVE,F,2F-39,2018-01-23 6:45
container6631,ship1,GC101,QC,DS-QUAYSIDE,F,3F-49,2018-01-23 2:56
container6631,ship1,TC265,TC,DS-YARDSIDE,F,3F-49,2018-01-23 3:17
container6631,ship1,YT566,YT,DS-MOVE,F,3F-49,2018-01-23 3:16
container6632,ship1,GC102,QC,DS-QUAYSIDE,F,1A-83,2018-01-22 20:19
container6632,ship1,TC212,TC,DS-YARDSIDE,F,1A-83,2018-01-22 20:25
container6632,ship1,YT595,YT,DS-MOVE,F,1A-83,2018-01-22 20:24
container6633,ship1,GC105,GC,LD-QUAYSIDE,M,2B-65,2018-01-23 5:22
container6633,ship1,TC224,TC,LD-YARDSIDE,M,2B-65,2018-01-23 5:20
container6633,ship1,YT584,YT,LD-MOVE,M,2B-65,2018-01-23 5:21
container6634,ship1,GC101,GC,LD-QUAYSIDE,M,1.00E-61,2018-01-22 22:59
container6634,ship1,TC252,TC,LD-YARDSIDE,M,1.00E-61,2018-01-22 22:54
container6634,ship1,YT529,YT,LD-MOVE,M,1.00E-61,2018-01-22 22:58
container6635,ship1,GC105,GC,LD-QUAYSIDE,M,2F-73,2018-01-23 5:37
container6635,ship1,TC264,TC,LD-YARDSIDE,M,2F-73,2018-01-23 5:34
container6635,ship1,YT509,YT,LD-MOVE,M,2F-73,2018-01-23 5:35
container6636,ship1,GC105,GC,LD-QUAYSIDE,M,3B-61,2018-01-23 7:16
container6636,ship1,TC226,TC,LD-YARDSIDE,M,3B-61,2018-01-23 7:07
container6636,ship1,YT533,YT,LD-MOVE,M,3B-61,2018-01-23 7:13
container6637,ship1,GC102,GC,LD-QUAYSIDE,M,2D-33,2018-01-22 23:32
container6637,ship1,TC243,TC,LD-YARDSIDE,M,2D-33,2018-01-22 23:26
container6637,ship1,YT513,YT,LD-MOVE,M,2D-33,2018-01-22 23:29
container6638,ship1,GC101,GC,LD-QUAYSIDE,M,1D-27,2018-01-22 22:36
container6638,ship1,TC241,TC,LD-YARDSIDE,M,1D-27,2018-01-22 22:33
container6638,ship1,YT518,YT,LD-MOVE,M,1D-27,2018-01-22 22:34
container6639,ship1,GC103,GC,LD-QUAYSIDE,F,2A-91,2018-01-22 19:09
container6639,ship1,TC214,TC,LD-YARDSIDE,F,2A-91,2018-01-22 18:54
container6639,ship1,YT582,YT,LD-MOVE,F,2A-91,2018-01-22 19:07
container6640,ship1,GC103,GC,LD-QUAYSIDE,F,2.00E-55,2018-01-22 20:02
container6640,ship1,TC253,TC,LD-YARDSIDE,F,2.00E-55,2018-01-22 19:25
container6640,ship1,YT586,YT,LD-MOVE,F,2.00E-55,2018-01-22 20:00
container6641,ship1,GC101,GC,LD-QUAYSIDE,M,2D-65,2018-01-22 22:40
container6641,ship1,TC244,TC,LD-YARDSIDE,M,2D-65,2018-01-22 22:32
container6641,ship1,YT560,YT,LD-MOVE,M,2D-65,2018-01-22 22:38
container6642,ship1,GC102,GC,LD-QUAYSIDE,M,1G-33,2018-01-22 22:30
container6642,ship1,TC271,TC,LD-YARDSIDE,M,1G-33,2018-01-22 22:27
container6642,ship1,YT526,YT,LD-MOVE,M,1G-33,2018-01-22 22:29
container6643,ship1,GC102,QC,DS-QUAYSIDE,F,3B-77,2018-01-23 3:11
container6643,ship1,TC226,TC,DS-YARDSIDE,F,3B-77,2018-01-23 3:25
container6643,ship1,YT512,YT,DS-MOVE,F,3B-77,2018-01-23 3:24
container6644,ship1,GC101,QC,DS-QUAYSIDE,F,1C-85,2018-01-23 0:22
container6644,ship1,TC232,TC,DS-YARDSIDE,F,1C-85,2018-01-23 0:36
container6644,ship1,YT511,YT,DS-MOVE,F,1C-85,2018-01-23 0:35
container6645,ship1,GC103,GC,LD-QUAYSIDE,F,2C-83,2018-01-22 21:38
container6645,ship1,TC234,TC,LD-YARDSIDE,F,2C-83,2018-01-22 21:28
container6645,ship1,YT526,YT,LD-MOVE,F,2C-83,2018-01-22 21:35
container6646,ship1,GC102,GC,LD-QUAYSIDE,F,2A-91,2018-01-23 0:24
container6646,ship1,TC214,TC,LD-YARDSIDE,F,2A-91,2018-01-23 0:21
container6646,ship1,YT522,YT,LD-MOVE,F,2A-91,2018-01-23 0:22
container6647,ship1,GC105,GC,LD-QUAYSIDE,M,2.00E-33,2018-01-23 5:28
container6647,ship1,TC253,TC,LD-YARDSIDE,M,2.00E-33,2018-01-23 5:21
container6647,ship1,YT509,YT,LD-MOVE,M,2.00E-33,2018-01-23 5:25
container6648,ship1,GC104,GC,LD-QUAYSIDE,F,3F-67,2018-01-23 0:35
container6648,ship1,TC266,TC,LD-YARDSIDE,F,3F-67,2018-01-23 0:17
container6648,ship1,YT505,YT,LD-MOVE,F,3F-67,2018-01-23 0:32
container6649,ship1,GC105,GC,LD-QUAYSIDE,M,3G-73,2018-01-23 6:17
container6649,ship1,TC276,TC,LD-YARDSIDE,M,3G-73,2018-01-23 5:50
container6649,ship1,YT506,YT,LD-MOVE,M,3G-73,2018-01-23 6:14
container6650,ship1,GC104,QC,DS-QUAYSIDE,F,3B-67,2018-01-23 5:52
container6650,ship1,TC225,TC,DS-YARDSIDE,F,3B-67,2018-01-23 6:05
container6650,ship1,YT503,YT,DS-MOVE,F,3B-67,2018-01-23 6:04
container6651,ship1,GC105,GC,LD-QUAYSIDE,M,3C-21,2018-01-23 7:27
container6651,ship1,TC235,TC,LD-YARDSIDE,M,3C-21,2018-01-23 7:19
container6651,ship1,YT501,YT,LD-MOVE,M,3C-21,2018-01-23 7:24
container6652,ship1,GC103,GC,LD-QUAYSIDE,F,3B-47,2018-01-23 6:46
container6652,ship1,TC225,TC,LD-YARDSIDE,F,3B-47,2018-01-23 6:42
container6652,ship1,YT513,YT,LD-MOVE,F,3B-47,2018-01-23 6:43
container6653,ship1,GC101,GC,LD-QUAYSIDE,M,1.00E-61,2018-01-22 22:44
container6653,ship1,TC251,TC,LD-YARDSIDE,M,1.00E-61,2018-01-22 22:42
container6653,ship1,YT588,YT,LD-MOVE,M,1.00E-61,2018-01-22 22:43
container6654,ship1,GC102,QC,DS-QUAYSIDE,F,3D-35,2018-01-22 20:02
container6654,ship1,TC245,TC,DS-YARDSIDE,F,3D-35,2018-01-22 20:11
container6654,ship1,YT510,YT,DS-MOVE,F,3D-35,2018-01-22 20:09
container6655,ship1,GC102,QC,DS-QUAYSIDE,F,1G-45,2018-01-22 21:10
container6655,ship1,TC272,TC,DS-YARDSIDE,F,1G-45,2018-01-22 21:20
container6655,ship1,YT561,YT,DS-MOVE,F,1G-45,2018-01-22 21:18
container6656,ship1,GC101,GC,LD-QUAYSIDE,M,1C-71,2018-01-22 22:08
container6656,ship1,TC231,TC,LD-YARDSIDE,M,1C-71,2018-01-22 21:57
container6656,ship1,YT562,YT,LD-MOVE,M,1C-71,2018-01-22 22:06
container6657,ship1,GC104,GC,LD-QUAYSIDE,F,1B-15,2018-01-22 22:05
container6657,ship1,TC221,TC,LD-YARDSIDE,F,1B-15,2018-01-22 22:01
container6657,ship1,YT520,YT,LD-MOVE,F,1B-15,2018-01-22 22:03
container6658,ship1,GC103,GC,LD-QUAYSIDE,F,2.00E-73,2018-01-22 20:44
container6658,ship1,TC254,TC,LD-YARDSIDE,F,2.00E-73,2018-01-22 20:36
container6658,ship1,YT535,YT,LD-MOVE,F,2.00E-73,2018-01-22 20:41
container6659,ship1,GC105,GC,LD-QUAYSIDE,M,1D-27,2018-01-23 2:57
container6659,ship1,TC241,TC,LD-YARDSIDE,M,1D-27,2018-01-23 2:43
container6659,ship1,YT510,YT,LD-MOVE,M,1D-27,2018-01-23 2:54
container6660,ship1,GC103,GC,LD-QUAYSIDE,F,2A-91,2018-01-22 20:30
container6660,ship1,TC214,TC,LD-YARDSIDE,F,2A-91,2018-01-22 20:25
container6660,ship1,YT584,YT,LD-MOVE,F,2A-91,2018-01-22 20:27
container6661,ship1,GC103,GC,LD-QUAYSIDE,F,1D-35,2018-01-22 20:58
container6661,ship1,TC242,TC,LD-YARDSIDE,F,1D-35,2018-01-22 20:53
container6661,ship1,YT535,YT,LD-MOVE,F,1D-35,2018-01-22 20:55
container6662,ship1,GC106,QC,DS-QUAYSIDE,F,2D-63,2018-01-23 0:08
container6662,ship1,TC244,TC,DS-YARDSIDE,F,2D-63,2018-01-23 0:19
container6662,ship1,YT536,YT,DS-MOVE,F,2D-63,2018-01-23 0:18
container6663,ship1,GC101,GC,LD-QUAYSIDE,M,2D-33,2018-01-22 21:38
container6663,ship1,TC243,TC,LD-YARDSIDE,M,2D-33,2018-01-22 21:32
container6663,ship1,YT562,YT,LD-MOVE,M,2D-33,2018-01-22 21:36
container6664,ship1,GC106,QC,DS-QUAYSIDE,F,1C-53,2018-01-23 0:40
container6664,ship1,TC231,TC,DS-YARDSIDE,F,1C-53,2018-01-23 0:52
container6664,ship1,YT541,YT,DS-MOVE,F,1C-53,2018-01-23 0:51
container6665,ship1,GC102,QC,DS-QUAYSIDE,F,3D-57,2018-01-22 20:14
container6665,ship1,TC246,TC,DS-YARDSIDE,F,3D-57,2018-01-22 20:26
container6665,ship1,YT538,YT,DS-MOVE,F,3D-57,2018-01-22 20:24
container6666,ship1,GC105,GC,LD-QUAYSIDE,M,3D-25,2018-01-23 2:46
container6666,ship1,TC245,TC,LD-YARDSIDE,M,3D-25,2018-01-23 2:28
container6666,ship1,YT525,YT,LD-MOVE,M,3D-25,2018-01-23 2:43
container6667,ship1,GC103,GC,LD-QUAYSIDE,F,1D-35,2018-01-22 19:13
container6667,ship1,TC241,TC,LD-YARDSIDE,F,1D-35,2018-01-22 18:59
container6667,ship1,YT542,YT,LD-MOVE,F,1D-35,2018-01-22 19:10
container6668,ship1,GC106,QC,DS-QUAYSIDE,F,3D-45,2018-01-23 1:26
container6668,ship1,TC246,TC,DS-YARDSIDE,F,3D-45,2018-01-23 1:42
container6668,ship1,YT503,YT,DS-MOVE,F,3D-45,2018-01-23 1:41
container6669,ship1,GC101,GC,LD-QUAYSIDE,M,1D-27,2018-01-22 22:39
container6669,ship1,TC241,TC,LD-YARDSIDE,M,1D-27,2018-01-22 22:36
container6669,ship1,YT509,YT,LD-MOVE,M,1D-27,2018-01-22 22:38
container6670,ship1,GC106,QC,DS-QUAYSIDE,F,2.00E-73,2018-01-23 1:20
container6670,ship1,TC254,TC,DS-YARDSIDE,F,2.00E-73,2018-01-23 1:30
